scenario,evaluation_track,method,hypothesis_group_id,source,target,edge_class,attempt_count,applicable_attempt_count,supported_attempt_count,contradiction_attempt_count
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_group_entropy_mean,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_local_similarity_std,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,macro_global_connected_components,inconclusive,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_distance_std,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,macro_global_moved_fraction,supported,4,4,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,macro_global_spatial_neighbor_similarity,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,mean_destination_similarity_movers,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_move_fraction_std,unhappy_local_similarity_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,macro_global_unhappy_fraction,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_neighbour_count_std,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,macro_global_connected_components,supported,2,2,1,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,macro_global_unhappy_fraction,manipulation_failure,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,meso_district_unhappy_fraction_std,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,local_similarity_entropy,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,move_distance_std,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_boundary_fraction_std,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_destination_similarity_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_group_entropy_mean,supported,2,2,1,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_local_similarity_std,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_move_distance_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_move_fraction_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_neighbour_count_std,no_stable_downstream_effect,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,meso_district_unhappy_fraction_std,supported,2,2,2,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,moved_fraction,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,meso_district_neighbour_count_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,quantile_75_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_25_local_similarity,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,meso_district_boundary_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,meso_district_destination_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,meso_district_group_entropy_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,meso_district_local_similarity_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,meso_district_move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,meso_district_move_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,meso_district_unhappy_fraction_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,quantile_25_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,quantile_75_local_similarity,unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,local_similarity_entropy,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,mean_destination_similarity_movers,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,mean_move_distance,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,meso_district_move_distance_std,manipulation_failure,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,meso_district_move_fraction_std,manipulation_failure,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,meso_district_unhappy_fraction_std,manipulation_failure,2,2,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,move_distance_std,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,std_destination_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,std_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,std_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,relocation_response_fraction,unhappy_local_similarity_mean,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,boundary_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,local_similarity_entropy,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,macro_global_connected_components,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,macro_global_moved_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,macro_global_spatial_neighbor_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,macro_global_unhappy_fraction,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,mean_local_similarity,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,mean_neighbour_count,not_applicable,1,0,0,0
schelling,primary_discovery,unrestricted_temporal_search,unrestricted,std_destination_similarity,meso_district_destination_similarity_std,not_applicable,1,0,0,0
