parameter	direction	node_id	evaluation_track	scenario	scale	baseline_sd	cumulative_effect_raw	cumulative_effect_standardised	cumulative_effect	cumulative_ci_low_raw	cumulative_ci_high_raw	cumulative_ci_low_standardised	cumulative_ci_high_standardised	ci_width	peak_time	onset_time	onset_ci_low	onset_ci_high	terminal_effect_standardised	significant	effect_sign	paired_seed_sign_consistency	paired	saved_significant	ci_excludes_zero	row	column	code	display_na	display_significance_dot
destination_preference	minus	macro_global_connected_components	primary_discovery	schelling	macro	7.895010372044127	5.4063218390804595	0.684777040727394	0.684777040727394	4.6562931034482755	6.114777298850575	0.5897766923696514	0.7745116232529248	0.18473493088327342	16	1	1.0	1.0	0.039581961932127194	True	1	1.0	True	True	True	0	24	Ma01	False	True
destination_preference	minus	macro_global_moved_fraction	primary_discovery	schelling	macro	0.0027006126711664885	0.0017085727969348658	0.6326611791378708	0.6326611791378708	0.0016005647349936142	0.0018215996168582374	0.592667268461817	0.6745134673723593	0.08184619891054223	23	1	1.0	1.0	0.05892867208157581	True	1	1.0	True	True	True	0	25	Ma02	False	True
destination_preference	minus	macro_global_spatial_neighbor_similarity	primary_discovery	schelling	macro	0.027719029910650412	-0.021055308333926142	-0.7595975906009652	-0.7595975906009652	-0.02315930150941405	-0.01890188237381348	-0.8355018766553447	-0.6819099526477606	0.15359192400758415	17	1	1.0	1.0	-0.13039903785738402	True	-1	1.0	True	True	True	0	26	Ma03	False	True
destination_preference	minus	macro_global_unhappy_fraction	primary_discovery	schelling	macro	0.024025041696825806	0.017353927203065136	0.7223266216165585	0.7223266216165585	0.016203154932950194	0.01848184067688378	0.6744277548992124	0.7692740312423935	0.0948462763431811	15	1	1.0	1.0	0.06513667219311653	True	1	1.0	True	True	True	0	27	Ma04	False	True
destination_preference	plus	boundary_fraction	primary_discovery	schelling	micro	0.0864639518203011	-0.0046847062579821195	-0.05418103335964094	-0.05418103335964094	-0.014838082694763732	0.005965497286079178	-0.171610045370143	0.06899403925554236	0.24060408462568533	15	5	3.0	5.0	0.039377182264344	False	-1	0.5416666666666666	True	False	False	1	0	Mi01	False	False
destination_preference	plus	local_similarity_entropy	primary_discovery	schelling	micro	0.16259623167181467	-0.009828311030441192	-0.06044611815038076	-0.06044611815038076	-0.036353495120350826	0.018896779594691653	-0.22358141235232906	0.11621905009971599	0.33980046245204504	22	6	4.0	6.0	0.03593719688255927	False	-1	0.5	True	False	False	1	1	Mi02	False	False
destination_preference	plus	mean_destination_similarity_movers	primary_discovery	schelling	micro	0.36592709142147856	-0.014066232098682687	-0.03843998552837691	-0.03843998552837691	-0.029294700667115692	0.0019439134175079254	-0.0800561132364309	0.005312297075235968	0.08536841031166686	69	-1	0.0	19.0	-0.003106464533438059	False	-1	0.625	True	False	False	1	2	Mi03	False	False
destination_preference	plus	mean_local_similarity	primary_discovery	schelling	micro	0.029033925723369405	0.0028836928736204388	0.09932149379645738	0.09932149379645738	-0.0002617945556325466	0.005679195267630033	-0.0090168500852032	0.19560548999609964	0.20462234008130284	15	1	1.0	1.0	0.001697182254003576	False	1	0.7083333333333334	True	False	False	1	3	Mi04	False	False
destination_preference	plus	mean_move_distance	primary_discovery	schelling	micro	0.2504695415770918	-0.01944524980333907	-0.07763518742000027	-0.07763518742000027	-0.02966995499168202	-0.009258267017254823	-0.11845733738666955	-0.03696364419785242	0.08149369318881713	44	-1	12.0	55.0	-0.0030036184058820268	False	-1	0.7083333333333334	True	False	True	1	4	Mi05	False	False
destination_preference	plus	mean_neighbour_count	primary_discovery	schelling	micro	0.032988165455567514	-0.0016738505747126511	-0.050740941534539	-0.050740941534539	-0.01307485233077906	0.00992788154533845	-0.39634978636171403	0.300952823784958	0.697302610146672	25	-1	1.0	20.0	0.0660777560835642	False	-1	0.4583333333333333	True	False	False	1	5	Mi06	False	False
destination_preference	plus	move_distance_std	primary_discovery	schelling	micro	0.0168366801564847	-0.0016184530124916622	-0.09612661150828535	-0.09612661150828535	-0.002096942752442823	-0.001117582058564301	-0.12454609417968772	-0.06637781606452034	0.05816827811516738	44	-1	3.0	23.524999999999977	-0.001664083302376539	False	-1	0.8333333333333334	True	False	True	1	6	Mi07	False	False
destination_preference	plus	moved_fraction	primary_discovery	schelling	micro	0.0027006126711664885	-0.000285360791826309	-0.1056652051117911	-0.1056652051117911	-0.0003424529054916986	-0.00022165349616858236	-0.12680563530933195	-0.08207526334120419	0.04473037196812776	22	3	1.0	4.0	-0.0017857173358053274	False	-1	0.9583333333333334	True	False	True	1	7	Mi08	False	False
destination_preference	plus	quantile_25_local_similarity	primary_discovery	schelling	micro	0.06742858603852442	0.0013338986484483738	0.019782390923728854	0.019782390923728854	-0.013171302732187267	0.015745903255803308	-0.19533707446663676	0.23351970107762754	0.42885677554426427	20	6	3.0	6.0	-0.05149479765742271	False	1	0.5416666666666666	True	False	False	1	8	Mi09	False	False
destination_preference	plus	quantile_75_local_similarity	primary_discovery	schelling	micro	0.0	0.0	NA	NA	0.0	0.0	NA	NA	NA	-1	-1	NA	NA	NA	False	0	NA	True	False	False	1	9	Mi10	True	False
destination_preference	plus	relocation_response_fraction	primary_discovery	schelling	micro	0.13816809961797205	-0.005949054545722684	-0.04305664304692272	-0.04305664304692272	-0.012485860490598546	0.0008566339575343949	-0.09036717248859419	0.00619994021704681	0.096567112705641	69	-1	32.900000000000006	114.0	-0.025130418901488438	False	-1	0.75	True	False	False	1	10	Mi11	False	False
destination_preference	plus	std_destination_similarity	primary_discovery	schelling	micro	0.024247064045500456	-0.0017154204732759846	-0.07074755401548569	-0.07074755401548569	-0.0023929220240967264	-0.0009901872069184173	-0.09868914519326237	-0.0408374063375383	0.05785173885572407	45	-1	0.0	44.599999999999966	-0.0017459578807491472	False	-1	0.8333333333333334	True	False	True	1	11	Mi12	False	False
destination_preference	plus	std_local_similarity	primary_discovery	schelling	micro	0.024822544438355097	-0.0036405396508588186	-0.1466626300095795	-0.1466626300095795	-0.005615756833369191	-0.0015224666951288437	-0.22623614784195453	-0.0613340303976401	0.16490211744431443	27	11	1.0	10.0	-0.043647743939902804	False	-1	0.75	True	False	True	1	12	Mi13	False	False
destination_preference	plus	std_neighbour_count	primary_discovery	schelling	micro	0.051934519970115986	0.007391498085729048	0.1423234120577652	0.1423234120577652	-0.008288863119629047	0.020939615164408863	-0.1596021899191251	0.4031926197923439	0.562794809711469	31	-1	1.0	29.0	0.12024056781449173	False	1	0.5416666666666666	True	False	False	1	13	Mi14	False	False
destination_preference	plus	unhappy_fraction	primary_discovery	schelling	micro	0.024025041696825806	-0.0026776021711366533	-0.1114504692614298	-0.1114504692614298	-0.003424010217113665	-0.0017826967592592616	-0.1425183881185957	-0.07420160937721879	0.06831677874137693	15	1	1.0	1.0	-0.0006021880326020019	False	-1	0.9166666666666666	True	False	True	1	14	Mi15	False	False
destination_preference	plus	unhappy_local_similarity_mean	primary_discovery	schelling	micro	0.2054922030679523	-0.0119720312642907	-0.05826027014918802	-0.05826027014918802	-0.050772336865403916	0.025853966759135184	-0.24707670708369645	0.12581483079718495	0.37289153788088136	109	108	29.0	68.57499999999993	-0.019310970827325972	False	-1	0.5	True	False	False	1	15	Mi16	False	False
destination_preference	plus	meso_district_boundary_fraction_std	primary_discovery	schelling	meso	0.02251192939332999	-0.0015506879689023481	-0.06888294387427304	-0.06888294387427304	-0.010100661853578746	0.007187939573474435	-0.44868041637388256	0.3192946925110796	0.7679751088849622	20	-1	1.0	24.0	-0.12782491170535867	False	-1	0.5416666666666666	True	False	False	1	16	Me01	False	False
destination_preference	plus	meso_district_destination_similarity_std	primary_discovery	schelling	meso	0.002547082688080282	-0.00016289001700597308	-0.063951601480493	-0.063951601480493	-0.00023575365179516423	-7.701681718077862e-05	-0.09255830322997878	-0.03023726616383453	0.06232103706614425	45	-1	0.0	54.0	-0.002092973266498974	False	-1	0.7916666666666666	True	False	True	1	17	Me02	False	False
destination_preference	plus	meso_district_group_entropy_mean	primary_discovery	schelling	meso	0.047964483704550046	0.004099062047208054	0.08546036005427086	0.08546036005427086	-0.006537646000571396	0.01516971264214373	-0.13630181116598192	0.3162696952100141	0.45257150637599597	81	-1	9.0	76.17500000000001	0.12584337176779448	False	1	0.6666666666666666	True	False	False	1	18	Me03	False	False
destination_preference	plus	meso_district_local_similarity_std	primary_discovery	schelling	meso	0.007134236954473445	-0.0009465645022634822	-0.13267915101557556	-0.13267915101557556	-0.003040133128930023	0.0013163656832928979	-0.42613290648045277	0.18451387186789264	0.6106467783483454	43	-1	1.0	26.524999999999977	-0.13735365539537683	False	-1	0.625	True	False	False	1	19	Me04	False	False
destination_preference	plus	meso_district_move_distance_std	primary_discovery	schelling	meso	0.00178251365343307	-0.00016101285643865002	-0.09032910133874371	-0.09032910133874371	-0.000207266752565461	-0.00010948328737823255	-0.11627779241200828	-0.06142072862520346	0.05485706378680482	44	-1	3.0	33.0	-0.0020028021866540188	False	-1	0.9166666666666666	True	False	True	1	20	Me05	False	False
destination_preference	plus	meso_district_move_fraction_std	primary_discovery	schelling	meso	0.0031904991329334506	-0.0002962887699049837	-0.09286596158155541	-0.09286596158155541	-0.00038858929122564224	-0.00019370078796575863	-0.12179576769493129	-0.06071175069954139	0.0610840169953899	45	-1	1.0	28.0	-0.004602489903112925	False	-1	0.9166666666666666	True	False	True	1	21	Me06	False	False
destination_preference	plus	meso_district_neighbour_count_std	primary_discovery	schelling	meso	0.06731763584025327	0.012280094882137209	0.18242017457770257	0.18242017457770257	-0.017668757690321227	0.03922123861588394	-0.26246848199258976	0.5826294718512857	0.8450979538438754	39	-1	1.0	26.524999999999977	0.20095978000481698	False	1	0.5833333333333334	True	False	False	1	22	Me07	False	False
destination_preference	plus	meso_district_unhappy_fraction_std	primary_discovery	schelling	meso	0.00932837309202597	-0.0010402289615025768	-0.11151236675897748	-0.11151236675897748	-0.0016436230831644223	-0.0003873401886114423	-0.17619611340046165	-0.041522801970961726	0.13467331142949993	19	-1	1.0	9.524999999999977	-0.00485241958874515	False	-1	0.7916666666666666	True	False	True	1	23	Me08	False	False
destination_preference	plus	macro_global_connected_components	primary_discovery	schelling	macro	7.895010372044127	-0.3784482758620689	-0.047935120795045076	-0.047935120795045076	-1.1144109195402299	0.4157471264367814	-0.14115382590076236	0.05265947818243824	0.1938133040832006	15	4	1.0	4.0	0.03078597039165448	False	-1	0.5	True	False	False	1	24	Ma01	False	False
destination_preference	plus	macro_global_moved_fraction	primary_discovery	schelling	macro	0.0027006126711664885	-0.000285360791826309	-0.1056652051117911	-0.1056652051117911	-0.0003424529054916986	-0.00022165349616858236	-0.12680563530933195	-0.08207526334120419	0.04473037196812776	22	3	1.0	4.0	-0.0017857173358053274	False	-1	0.9583333333333334	True	False	True	1	25	Ma02	False	False
destination_preference	plus	macro_global_spatial_neighbor_similarity	primary_discovery	schelling	macro	0.027719029910650412	0.0031193930576844226	0.11253615540440924	0.11253615540440924	0.000535017605785466	0.005520546114665195	0.019301454903365784	0.19916087007590585	0.17985941517254006	15	1	1.0	1.0	0.015005024289200053	False	1	0.7083333333333334	True	False	True	1	26	Ma03	False	False
destination_preference	plus	macro_global_unhappy_fraction	primary_discovery	schelling	macro	0.024025041696825806	-0.0026776021711366533	-0.1114504692614298	-0.1114504692614298	-0.003424010217113665	-0.0017826967592592616	-0.1425183881185957	-0.07420160937721879	0.06831677874137693	15	1	1.0	1.0	-0.0006021880326020019	False	-1	0.9166666666666666	True	False	True	1	27	Ma04	False	False
move_probability	minus	boundary_fraction	primary_discovery	schelling	micro	0.0864639518203011	0.09097381864623244	1.0521589255520525	1.0521589255520525	0.07802627115261813	0.10289661159003831	0.9024138905284009	1.1900521480198982	0.2876382574914973	24	2	1.0	2.0	0.18294214989666913	True	1	1.0	True	True	True	2	0	Mi01	False	True
move_probability	minus	local_similarity_entropy	primary_discovery	schelling	micro	0.16259623167181467	0.13681801146022057	0.8414586860559905	0.8414586860559905	0.10668929382818995	0.16708578566382234	0.6561609253253319	1.02761167307413	0.37145074774879816	32	5	4.0	5.0	-0.0865837788397077	True	1	1.0	True	True	True	2	1	Mi02	False	True
move_probability	minus	mean_destination_similarity_movers	primary_discovery	schelling	micro	0.36592709142147856	0.1699972215555948	0.4645658262011277	0.4645658262011277	0.1518756378820433	0.18952907779871123	0.415043437456538	0.5179421864133303	0.10289874895679235	81	57	17.0	46.0	0.22441662521425607	True	1	1.0	True	True	True	2	2	Mi03	False	True
move_probability	minus	mean_local_similarity	primary_discovery	schelling	micro	0.029033925723369405	-0.03300303278983324	-1.1367058352453216	-1.1367058352453216	-0.036641515126858634	-0.029537128254171763	-1.2620241394833451	-1.0173315360656627	0.2446926034176824	19	1	1.0	1.0	-0.15057006081953758	True	-1	1.0	True	True	True	2	3	Mi04	False	True
move_probability	minus	mean_move_distance	primary_discovery	schelling	micro	0.2504695415770918	0.11189359997971797	0.4467353566233056	0.4467353566233056	0.09668227975486936	0.1274564776015782	0.38600413905062225	0.5088701676021892	0.12286602855156692	81	62	27.0	45.0	0.21360344832836772	True	1	1.0	True	True	True	2	4	Mi05	False	True
move_probability	minus	mean_neighbour_count	primary_discovery	schelling	micro	0.032988165455567514	-0.02012452107279696	-0.6100527505812083	-0.6100527505812083	-0.02969745769476376	-0.009797513569604092	-0.9002458089027083	-0.29700086180301793	0.6032449470996903	26	11	1.0	10.0	-0.08625193825067347	True	-1	0.7916666666666666	True	True	True	2	5	Mi06	False	True
move_probability	minus	move_distance_std	primary_discovery	schelling	micro	0.0168366801564847	0.006654297915051809	0.39522624728895167	0.39522624728895167	0.005986528180659368	0.007400588100916075	0.3555646436838464	0.43955150493642386	0.08398686125257748	48	0	0.0	0.0	0.12134276309937907	True	1	1.0	True	True	True	2	6	Mi07	False	True
move_probability	minus	moved_fraction	primary_discovery	schelling	micro	0.0027006126711664885	0.0008329342273307789	0.30842417212350776	0.30842417212350776	0.0007626317049808429	0.000914830779054917	0.28239210795505737	0.33874934707307347	0.0563572391180161	39	0	0.0	0.0	0.05535723740996515	True	1	1.0	True	True	True	2	7	Mi08	False	True
move_probability	minus	quantile_25_local_similarity	primary_discovery	schelling	micro	0.06742858603852442	-0.05232801384281838	-0.7760508846043646	-0.7760508846043646	-0.06829655057461612	-0.03833513089573418	-1.0128723526190477	-0.5685293604381964	0.4443429921808514	29	1	1.0	1.0	-0.27329805646892696	True	-1	0.9583333333333334	True	True	True	2	8	Mi09	False	True
move_probability	minus	quantile_75_local_similarity	primary_discovery	schelling	micro	0.0	-0.0062846365716608095	NA	NA	-0.007382812333004227	-0.005227575855458091	NA	NA	NA	-1	-1	NA	NA	NA	False	0	NA	True	False	False	2	9	Mi10	True	False
move_probability	minus	relocation_response_fraction	primary_discovery	schelling	micro	0.13816809961797205	-0.0075517736758670476	-0.05465641994604637	-0.05465641994604637	-0.01392161498585452	-0.002239006545199581	-0.10075853271737176	-0.01620494565236348	0.08455358706500828	69	0	0.0	0.0	0.2455301761006138	False	-1	0.5833333333333334	True	False	True	2	10	Mi11	False	False
move_probability	minus	std_destination_similarity	primary_discovery	schelling	micro	0.024247064045500456	0.009755686196851833	0.4023450500458509	0.4023450500458509	0.008932912140337338	0.01063804066252571	0.3684121147028118	0.4387352069744633	0.07032309227165146	60	0	0.0	0.0	0.12957758552267398	True	1	1.0	True	True	True	2	11	Mi12	False	True
move_probability	minus	std_local_similarity	primary_discovery	schelling	micro	0.024822544438355097	0.024914321117103105	1.003697311489397	1.003697311489397	0.022903195938213206	0.027172067583399424	0.9226772055979816	1.0946527923790887	0.17197558678110714	38	1	1.0	1.0	0.17162530527241382	True	1	1.0	True	True	True	2	12	Mi13	False	True
move_probability	minus	std_neighbour_count	primary_discovery	schelling	micro	0.051934519970115986	-0.019733472813714254	-0.3799683298328209	-0.3799683298328209	-0.034729401986514336	-0.005469992409989648	-0.6687151822429134	-0.10532479000743965	0.5633903922354737	49	5	1.0	5.0	-0.19181687117718937	True	-1	0.5833333333333334	True	True	True	2	13	Mi14	False	True
move_probability	minus	unhappy_fraction	primary_discovery	schelling	micro	0.024025041696825806	0.028330539591315457	1.1792087584621544	1.1792087584621544	0.026430226293103445	0.03026867816091954	1.1001115680309275	1.2598803591220673	0.15976879109113984	15	1	1.0	1.0	0.13268209651664106	True	1	1.0	True	True	True	2	14	Mi15	False	True
move_probability	minus	unhappy_local_similarity_mean	primary_discovery	schelling	micro	0.2054922030679523	0.1375702483649505	0.6694669983145719	0.6694669983145719	0.10001354944087466	0.18645856019146137	0.4867024049949094	0.9073753524838271	0.42067294748891765	134	31	22.0	31.0	1.5891152355304745	True	1	0.875	True	True	True	2	15	Mi16	False	True
move_probability	minus	meso_district_boundary_fraction_std	primary_discovery	schelling	meso	0.02251192939332999	-0.0010121440680054634	-0.044960343039515245	-0.044960343039515245	-0.00856656428949502	0.0065816787620108785	-0.3805344330918695	0.29236404605821786	0.6728984791500874	15	1	1.0	1.0	-0.1737269891295893	False	-1	0.5833333333333334	True	False	False	2	16	Me01	False	False
move_probability	minus	meso_district_destination_similarity_std	primary_discovery	schelling	meso	0.002547082688080282	0.0010203638048179684	0.4006009736523353	0.4006009736523353	0.0009331614528170913	0.0011208371978178497	0.3663648051883264	0.440047432721007	0.07368262753268057	46	0	0.0	0.0	0.13005254882111159	True	1	1.0	True	True	True	2	17	Me02	False	True
move_probability	minus	meso_district_group_entropy_mean	primary_discovery	schelling	meso	0.047964483704550046	0.019959925354335235	0.4161396894686428	0.4161396894686428	0.008785796325306851	0.03273136911859279	0.18317295729534572	0.6824084528921512	0.4992354955968055	33	5	3.0	5.0	0.2513919712657808	True	1	0.75	True	True	True	2	18	Me03	False	True
move_probability	minus	meso_district_local_similarity_std	primary_discovery	schelling	meso	0.007134236954473445	0.0023621110893047932	0.3310951268339437	0.3310951268339437	7.614885971437093e-05	0.004682793627820044	0.010673721688851745	0.656383248510375	0.6457095268215233	30	25	1.0	13.524999999999977	-0.12230599171948943	False	1	0.5833333333333334	True	False	True	2	19	Me04	False	False
move_probability	minus	meso_district_move_distance_std	primary_discovery	schelling	meso	0.00178251365343307	0.0007036354349918661	0.3947433634725235	0.3947433634725235	0.0006316659042014103	0.0007867252075604982	0.3543680593889645	0.4413571845832923	0.08698912519432783	68	0	0.0	0.0	0.12047768447282138	True	1	1.0	True	True	True	2	20	Me05	False	True
move_probability	minus	meso_district_move_fraction_std	primary_discovery	schelling	meso	0.0031904991329334506	0.0013501943433683482	0.4231921988102642	0.4231921988102642	0.001222177181612971	0.0015037731576180255	0.38306770529953443	0.4713284959383162	0.08826079063878178	67	0	0.0	0.0	0.12715785632399745	True	1	1.0	True	True	True	2	21	Me06	False	True
move_probability	minus	meso_district_neighbour_count_std	primary_discovery	schelling	meso	0.06731763584025327	-0.012942409509074278	-0.1922588241183484	-0.1922588241183484	-0.038267693555507375	0.013425027545130174	-0.5684646092788781	0.19942809009199552	0.7678926993708737	77	-1	1.0	14.0	-0.2123338702478502	False	-1	0.5	True	False	False	2	22	Me07	False	False
move_probability	minus	meso_district_unhappy_fraction_std	primary_discovery	schelling	meso	0.00932837309202597	0.009602782956124097	1.0294166904980138	1.0294166904980138	0.008276514797255186	0.011069635112707766	0.8872409707036775	1.186662990802786	0.29942202009910845	28	15	1.0	11.0	0.5460003185296083	True	1	1.0	True	True	True	2	23	Me08	False	True
move_probability	minus	macro_global_connected_components	primary_discovery	schelling	macro	7.895010372044127	9.472988505747127	1.1998703053374757	1.1998703053374757	8.58043103448276	10.328448275862069	1.0868169426180458	1.3082247887139749	0.221407846095929	15	1	1.0	1.0	0.09059871286686894	True	1	1.0	True	True	True	2	24	Ma01	False	True
move_probability	minus	macro_global_moved_fraction	primary_discovery	schelling	macro	0.0027006126711664885	0.0008329342273307789	0.30842417212350776	0.30842417212350776	0.0007626317049808429	0.000914830779054917	0.28239210795505737	0.33874934707307347	0.0563572391180161	39	0	0.0	0.0	0.05535723740996515	True	1	1.0	True	True	True	2	25	Ma02	False	True
move_probability	minus	macro_global_spatial_neighbor_similarity	primary_discovery	schelling	macro	0.027719029910650412	-0.032040725517857825	-1.1559107811903222	-1.1559107811903222	-0.03525391911243385	-0.029335509709580567	-1.2718309127726122	-1.0583166079094655	0.2135143048631467	15	1	1.0	1.0	-0.10095528858165907	True	-1	1.0	True	True	True	2	26	Ma03	False	True
move_probability	minus	macro_global_unhappy_fraction	primary_discovery	schelling	macro	0.024025041696825806	0.028330539591315457	1.1792087584621544	1.1792087584621544	0.026430226293103445	0.03026867816091954	1.1001115680309275	1.2598803591220673	0.15976879109113984	15	1	1.0	1.0	0.13268209651664106	True	1	1.0	True	True	True	2	27	Ma04	False	True
move_probability	plus	boundary_fraction	primary_discovery	schelling	micro	0.0864639518203011	-0.039567369093231164	-0.45761694047323237	-0.45761694047323237	-0.056243135376756064	-0.023475075830140493	-0.6504807401545414	-0.271501305872868	0.37897943428167336	16	1	1.0	1.0	-0.06447595282943581	True	-1	0.875	True	True	True	3	0	Mi01	False	True
move_probability	plus	local_similarity_entropy	primary_discovery	schelling	micro	0.16259623167181467	-0.05789330930448187	-0.35605566444697273	-0.35605566444697273	-0.09845327485229396	-0.018426308969529726	-0.6055077281926972	-0.11332555976279644	0.4921821684299007	16	2	2.0	2.0	-0.06830989672022748	True	-1	0.7083333333333334	True	True	True	3	1	Mi02	False	True
move_probability	plus	mean_destination_similarity_movers	primary_discovery	schelling	micro	0.36592709142147856	-0.11794758317530842	-0.32232536464334965	-0.32232536464334965	-0.1303220671479421	-0.10686682490736037	-0.3561421665766632	-0.29204403667469947	0.06409812990196373	37	34	16.0	30.0	-0.00706014617845034	True	-1	1.0	True	True	True	3	2	Mi03	False	True
move_probability	plus	mean_local_similarity	primary_discovery	schelling	micro	0.029033925723369405	0.013712410303367964	0.47228922585314903	0.47228922585314903	0.00965588454542489	0.017849805136692935	0.33257247529750583	0.614791306789272	0.28221883149176613	15	1	1.0	1.0	0.07499632630229598	True	1	0.9166666666666666	True	True	True	3	3	Mi04	False	True
move_probability	plus	mean_move_distance	primary_discovery	schelling	micro	0.2504695415770918	-0.07898778684760745	-0.31535885102139605	-0.31535885102139605	-0.08747447302960236	-0.0691726594601315	-0.34924195764010163	-0.2761719410056129	0.07307001663448875	43	34	22.0	29.0	-0.00785561657471994	True	-1	1.0	True	True	True	3	4	Mi05	False	True
move_probability	plus	mean_neighbour_count	primary_discovery	schelling	micro	0.032988165455567514	0.02394556194125151	0.7258834072935736	0.7258834072935736	0.005484135536398381	0.04439858716475091	0.16624554474801223	1.3458944003585875	1.1796488556105753	22	4	1.0	4.0	0.6198444375980416	True	1	0.6666666666666666	True	True	True	3	5	Mi06	False	True
move_probability	plus	move_distance_std	primary_discovery	schelling	micro	0.0168366801564847	-0.005310698515192295	-0.31542432747033344	-0.31542432747033344	-0.005743180350211499	-0.004819128539497013	-0.3411112105731542	-0.286227955553394	0.05488325501976021	26	0	0.0	0.0	-0.00435221814107915	True	-1	1.0	True	True	True	3	6	Mi07	False	True
move_probability	plus	moved_fraction	primary_discovery	schelling	micro	0.0027006126711664885	-0.0007527139208173692	-0.2787196878892839	-0.2787196878892839	-0.0008074113984674329	-0.0006928280651340995	-0.29897341706490765	-0.2565447731661731	0.042428643898734575	18	0	0.0	0.0	-0.002678576003707991	True	-1	1.0	True	True	True	3	7	Mi08	False	True
move_probability	plus	quantile_25_local_similarity	primary_discovery	schelling	micro	0.06742858603852442	0.02741644842785665	0.4065997826529038	0.4065997826529038	0.002319235772686614	0.0541772923689207	0.034395438328805414	0.80347661951516	0.7690811811863546	15	1	1.0	1.0	0.08092047524443201	False	1	0.75	True	False	True	3	8	Mi09	False	False
move_probability	plus	quantile_75_local_similarity	primary_discovery	schelling	micro	0.0	0.0	NA	NA	0.0	0.0	NA	NA	NA	-1	-1	NA	NA	NA	False	0	NA	True	False	False	3	9	Mi10	True	False
move_probability	plus	relocation_response_fraction	primary_discovery	schelling	micro	0.13816809961797205	-0.007682845370027415	-0.055605059281195156	-0.055605059281195156	-0.014272578937622493	-0.00039074629786133437	-0.10329865560202005	-0.00282805002704482	0.10047060557497522	69	0	0.0	0.0	-0.037695628352232655	False	-1	0.625	True	False	True	3	10	Mi11	False	False
move_probability	plus	std_destination_similarity	primary_discovery	schelling	micro	0.024247064045500456	-0.00772355379625063	-0.3185356289634536	-0.3185356289634536	-0.008331205411369233	-0.00703254631446506	-0.3435964616472921	-0.2900370247411498	0.05355943690614229	28	0	0.0	0.0	-0.003968085874374739	True	-1	1.0	True	True	True	3	11	Mi12	False	True
move_probability	plus	std_local_similarity	primary_discovery	schelling	micro	0.024822544438355097	-0.013028938316836441	-0.5248832708988725	-0.5248832708988725	-0.015515939169991548	-0.010391072460246844	-0.6250744845486813	-0.41861431595186704	0.20646016859681426	18	5	1.0	5.0	-0.08566404160029821	True	-1	1.0	True	True	True	3	12	Mi13	False	True
move_probability	plus	std_neighbour_count	primary_discovery	schelling	micro	0.051934519970115986	0.021468392412066967	0.4133742340243107	0.4133742340243107	-0.0016987452312624285	0.047310927523390875	-0.03270936618341552	0.9109726546161282	0.9436820207995438	30	13	1.0	13.0	0.3228062645540996	False	1	0.7083333333333334	True	False	False	3	13	Mi14	False	False
move_probability	plus	unhappy_fraction	primary_discovery	schelling	micro	0.024025041696825806	-0.01008660600255428	-0.4198371902882867	-0.4198371902882867	-0.010802203065134101	-0.009341554916985953	-0.44962265628705606	-0.388825752515558	0.060796903771498045	15	1	1.0	1.0	-0.0010036467210033364	True	-1	1.0	True	True	True	3	14	Mi15	False	True
move_probability	plus	unhappy_local_similarity_mean	primary_discovery	schelling	micro	0.2054922030679523	-0.1158507007028315	-0.5637717586030352	-0.5637717586030352	-0.14885124803144906	-0.08642434296693063	-0.7243644567002225	-0.4205723705164219	0.30379208618380066	68	17	14.0	17.0	-0.03379419919960686	True	-1	0.9583333333333334	True	True	True	3	15	Mi16	False	True
move_probability	plus	meso_district_boundary_fraction_std	primary_discovery	schelling	meso	0.02251192939332999	0.0007004057282631555	0.03111264770005352	0.03111264770005352	-0.008202387205098945	0.009282805828874618	-0.36435736190293905	0.412350521658308	0.7767078835612471	24	1	1.0	1.0	0.09704148796484069	False	1	0.4166666666666667	True	False	False	3	16	Me01	False	False
move_probability	plus	meso_district_destination_similarity_std	primary_discovery	schelling	meso	0.002547082688080282	-0.0008004949516023208	-0.31427913799125545	-0.31427913799125545	-0.0008589951054387348	-0.0007440654098485041	-0.33724665063235665	-0.29212456012148585	0.045122090510870794	28	0	0.0	0.0	-0.0040763864898035514	True	-1	1.0	True	True	True	3	17	Me02	False	True
move_probability	plus	meso_district_group_entropy_mean	primary_discovery	schelling	meso	0.047964483704550046	-0.009487793437561967	-0.19780872647362466	-0.19780872647362466	-0.027563774674838854	0.00875715566683961	-0.5746705175568079	0.1825758350862616	0.7572463526430695	15	3	2.0	3.0	-0.09270046528701341	False	-1	0.6666666666666666	True	False	False	3	18	Me03	False	False
move_probability	plus	meso_district_local_similarity_std	primary_discovery	schelling	meso	0.007134236954473445	-0.0014027327431221012	-0.19661987008190593	-0.19661987008190593	-0.004300352544422181	0.0011658758966396968	-0.6027768031626273	0.1634198449083818	0.7661966480710091	24	14	1.0	11.0	-0.007419210639517063	False	-1	0.5833333333333334	True	False	False	3	19	Me04	False	False
move_probability	plus	meso_district_move_distance_std	primary_discovery	schelling	meso	0.00178251365343307	-0.0005550019282228078	-0.31135914563901945	-0.31135914563901945	-0.0005954554342826209	-0.0005102573005562411	-0.33405378586345796	-0.28625716250391703	0.047796623359540935	28	17	0.0	14.0	-0.004383491106362613	True	-1	1.0	True	True	True	3	20	Me05	False	True
